,bike_id,age_scaled,model_type,no_of_riding_sessions,no_of_charging_sessions,charging_behavior,mileage_km_per_soc
1800,bike_12327,0.023809523809523808,Model_4,1733,197,Bad,1.0051767772013742
1801,bike_25865,0.023809523809523808,Model_3,2030,417,Bad,0.7402250933991923
1802,bike_8988,0.023809523809523808,Model_4,2659,93,Decent,0.8578598285172159
1803,bike_3645,0.023809523809523808,Model_4,387,61,Decent,0.7690903086610409
1804,bike_13417,0.619047619047619,Model_2,1371,53,Good,0.8517450473026315
1805,bike_7072,0.023809523809523808,Model_4,2118,126,Decent,1.1048296214531996
1806,bike_25034,0.023809523809523808,Model_4,1085,80,Decent,1.0895335141687643
1807,bike_13222,0.023809523809523808,Model_4,311,22,Good,1.008420797963801
1808,bike_6522,0.023809523809523808,Model_4,1961,230,Decent,1.006412292695066
1809,bike_1250,0.023809523809523808,Model_4,1158,97,Decent,0.8774513473521282
1810,bike_17578,0.023809523809523808,Model_3,391,33,Decent,1.0920244202723723
1811,bike_24656,0.023809523809523808,Model_4,913,28,Good,0.8291297805292439
1812,bike_4534,0.023809523809523808,Model_4,1179,155,Decent,0.9056247592822836
1813,bike_463,0.023809523809523808,Model_3,665,69,Decent,0.9150440889978648
1814,bike_5426,0.023809523809523808,Model_4,1243,46,Decent,1.0939920020103762
1815,bike_13430,0.023809523809523808,Model_4,452,34,Decent,0.941945115207656
1816,bike_11049,0.619047619047619,Model_2,1066,171,Decent,0.7329189226923076
1817,bike_13815,0.023809523809523808,Model_4,561,67,Decent,1.0937998095189827
1818,bike_23930,0.619047619047619,Model_2,842,295,Decent,0.8818454458333335
1819,bike_4255,0.023809523809523808,Model_4,730,97,Decent,0.8521017394711069
1820,bike_28264,0.023809523809523808,Model_4,1076,136,Bad,0.8290229680653921
1821,bike_21240,0.023809523809523808,Model_4,673,32,Good,1.0553786503129758
1822,bike_757,0.023809523809523808,Model_4,1453,86,Bad,0.8531045631314064
1823,bike_27708,0.023809523809523808,Model_4,758,177,Decent,0.7649514799737108
1824,bike_20812,0.023809523809523808,Model_4,1401,153,Decent,0.9361009721722336
1825,bike_9076,0.023809523809523808,Model_4,741,106,Decent,0.9079222249931964
1826,bike_22209,0.023809523809523808,Model_4,736,139,Decent,0.9703499863968684
1827,bike_9565,0.023809523809523808,Model_4,825,134,Decent,0.8542299860008599
1828,bike_14140,0.023809523809523808,Model_4,509,50,Decent,0.8882722721626687
1829,bike_5417,0.023809523809523808,Model_4,392,20,Good,1.024632709404672
1830,bike_23379,0.023809523809523808,Model_4,1122,171,Bad,0.8835217938222223
1831,bike_18871,0.023809523809523808,Model_3,2688,176,Decent,0.8784962384306926
1832,bike_15314,0.023809523809523808,Model_4,927,66,Good,0.8120533360197079
1833,bike_19832,0.023809523809523808,Model_4,24,5,Good,0.9381371124523504
1834,bike_3519,0.023809523809523808,Model_3,1830,97,Decent,0.7937183115972144
1835,bike_22725,0.023809523809523808,Model_4,893,33,Decent,0.9393329021051324
1836,bike_8431,0.023809523809523808,Model_3,514,100,Bad,1.0901069496799374
1837,bike_8697,0.023809523809523808,Model_4,686,58,Bad,0.8117835403905806
1838,bike_26763,0.023809523809523808,Model_4,1288,115,Decent,0.9324104503617224
1839,bike_5208,0.023809523809523808,Model_4,1624,232,Bad,0.7486824317086235
1840,bike_18154,0.023809523809523808,Model_3,2478,357,Bad,0.9534177187077902
1841,bike_6000,0.023809523809523808,Model_4,1615,114,Decent,1.0110208706372985
1842,bike_3032,0.023809523809523808,Model_4,1688,177,Decent,1.0832022549952265
1843,bike_8386,0.023809523809523808,Model_4,351,57,Good,0.9521868132161464
1844,bike_26345,0.023809523809523808,Model_3,1060,68,Decent,0.9177583571539129
1845,bike_7214,0.023809523809523808,Model_4,1175,143,Decent,0.8124472704238828
1846,bike_7074,0.023809523809523808,Model_3,863,185,Bad,0.8106936252532072
1847,bike_13877,0.023809523809523808,Model_3,664,65,Decent,0.9025195214633748
1848,bike_7366,0.023809523809523808,Model_3,286,33,Bad,0.7524996014823262
1849,bike_23744,0.023809523809523808,Model_4,664,136,Decent,0.8642926160262139
1850,bike_1909,0.023809523809523808,Model_4,586,84,Decent,1.0253866517066377
1851,bike_28060,0.023809523809523808,Model_4,940,179,Decent,0.8968665141774468
1852,bike_8107,0.023809523809523808,Model_4,771,86,Decent,0.8985041069201668
1853,bike_26420,0.023809523809523808,Model_4,960,97,Decent,0.8909345109807717
1854,bike_27816,0.023809523809523808,Model_4,1273,74,Decent,0.8425630222386035
1855,bike_3195,0.023809523809523808,Model_4,635,70,Decent,0.8296295772909396
1856,bike_5692,0.023809523809523808,Model_4,637,107,Decent,1.0666485449996843
1857,bike_23636,0.023809523809523808,Model_4,3373,326,Decent,0.8933625285711018
1858,bike_17407,0.023809523809523808,Model_4,789,82,Decent,0.9022541524288372
1859,bike_5430,0.023809523809523808,Model_4,349,32,Good,1.0826092801369451
1860,bike_11761,0.619047619047619,Model_2,460,24,Good,0.8353407746875
1861,bike_9244,0.023809523809523808,Model_4,935,107,Decent,0.9590466671163048
1862,bike_16463,0.023809523809523808,Model_4,200,19,Decent,0.8375940849840255
1863,bike_7132,0.023809523809523808,Model_4,1370,293,Bad,0.9168873926949714
1864,bike_28268,0.023809523809523808,Model_4,901,89,Decent,0.969695896538774
1865,bike_8623,0.023809523809523808,Model_4,1236,201,Decent,0.8925899942118313
1866,bike_2451,0.023809523809523808,Model_4,115,27,Decent,0.7968993084248857
1867,bike_11298,0.023809523809523808,Model_4,372,39,Decent,0.7436209200664681
1868,bike_16357,0.023809523809523808,Model_4,467,17,Good,1.085869145015902
1869,bike_2327,0.023809523809523808,Model_3,1409,138,Decent,1.5357796521073523
1870,bike_13182,0.023809523809523808,Model_4,697,113,Decent,1.045704126463161
1871,bike_4319,0.023809523809523808,Model_4,817,76,Good,0.9605816119835566
1872,bike_6786,0.023809523809523808,Model_4,710,59,Decent,0.4040111049153627
1873,bike_25419,0.023809523809523808,Model_4,370,37,Good,0.795490714434069
1874,bike_23264,0.023809523809523808,Model_4,1334,154,Decent,1.1318972378573486
1875,bike_4782,0.023809523809523808,Model_4,370,84,Good,0.7945594148747424
1876,bike_23419,0.619047619047619,Model_2,419,47,Decent,0.6414985982926829
1877,bike_9919,0.023809523809523808,Model_4,367,26,Decent,0.9780401453746972
1878,bike_12537,0.023809523809523808,Model_4,778,42,Decent,0.866522536676193
1879,bike_4324,0.023809523809523808,Model_4,584,58,Decent,0.9842190234551196
1880,bike_21733,0.023809523809523808,Model_4,1442,116,Good,0.9093160968840972
1881,bike_20350,0.023809523809523808,Model_4,570,36,Decent,0.9550755447211504
1882,bike_26645,0.023809523809523808,Model_4,706,55,Decent,0.8316475396326194
1883,bike_23145,0.023809523809523808,Model_4,751,63,Decent,0.8755558527176063
1884,bike_14087,0.023809523809523808,Model_4,573,98,Decent,0.9985103345163472
1885,bike_24385,0.023809523809523808,Model_4,844,96,Bad,0.8515490770558695
1886,bike_209,0.023809523809523808,Model_4,1348,101,Decent,0.8700217152572339
1887,bike_3365,0.023809523809523808,Model_4,539,160,Decent,0.8806778943258718
1888,bike_2249,0.023809523809523808,Model_4,348,21,Good,0.7120590065294755
1889,bike_17203,0.023809523809523808,Model_4,608,30,Good,0.8651379833287677
1890,bike_26935,0.023809523809523808,Model_4,1011,138,Decent,0.854077895562877
1891,bike_15951,0.023809523809523808,Model_4,293,38,Bad,1.0287745644478403
1892,bike_15401,0.023809523809523808,Model_4,552,142,Decent,1.0619825052786644
1893,bike_16179,0.023809523809523808,Model_4,1094,108,Good,0.8798790390040166
1894,bike_18178,0.023809523809523808,Model_4,1440,234,Decent,0.6964238092528758
1895,bike_1705,0.023809523809523808,Model_4,1294,115,Decent,0.8893704313758298
1896,bike_898,0.023809523809523808,Model_3,293,36,Good,0.932006796633578
1897,bike_25416,0.023809523809523808,Model_4,576,82,Good,0.8063323045595182
1898,bike_19784,0.023809523809523808,Model_4,1327,93,Decent,1.0303581153167394
1899,bike_21009,0.023809523809523808,Model_4,813,50,Good,0.9784518342602117
1900,bike_13961,0.023809523809523808,Model_3,750,44,Decent,1.0283226216176438
1901,bike_13803,0.023809523809523808,Model_4,2164,81,Decent,0.8110593443470739
1902,bike_15501,0.023809523809523808,Model_4,1240,58,Good,1.0510502291368164
1903,bike_4584,0.023809523809523808,Model_4,522,23,Good,0.9586712540860726
1904,bike_15229,0.023809523809523808,Model_3,604,22,Good,1.063241076429515
1905,bike_151,0.023809523809523808,Model_3,526,81,Bad,0.8026482766426284
1906,bike_28296,0.023809523809523808,Model_4,702,54,Decent,0.918672734705666
1907,bike_26223,0.023809523809523808,Model_4,718,90,Decent,0.8478397918239243
1908,bike_16875,0.619047619047619,Model_2,422,100,Decent,0.8056468999999999
1909,bike_27034,0.023809523809523808,Model_3,525,45,Good,0.9509606840764658
1910,bike_13183,0.023809523809523808,Model_4,1205,73,Decent,1.2856886438839
1911,bike_20611,0.619047619047619,Model_2,1205,253,Bad,0.8298879563790186
1912,bike_3258,0.023809523809523808,Model_3,565,58,Decent,1.0746792447009743
1913,bike_27144,0.023809523809523808,Model_3,1554,149,Decent,0.7057763101478298
1914,bike_25668,0.023809523809523808,Model_4,237,23,Decent,0.9538497230599486
1915,bike_24530,0.023809523809523808,Model_4,2018,110,Good,0.7382334341210222
1916,bike_28389,0.023809523809523808,Model_3,965,76,Decent,1.0929463649902935
1917,bike_14636,0.023809523809523808,Model_3,550,57,Decent,0.7751458013681741
1918,bike_13651,0.023809523809523808,Model_3,732,98,Decent,0.8925374409241125
1919,bike_28294,0.023809523809523808,Model_4,1377,59,Good,0.7653444352719655
1920,bike_409,0.023809523809523808,Model_4,491,46,Good,0.9682078478538036
1921,bike_16921,0.619047619047619,Model_2,793,120,Decent,0.7593062682352942
1922,bike_9547,0.023809523809523808,Model_3,396,35,Decent,0.9251895809421902
1923,bike_635,0.023809523809523808,Model_4,1787,103,Decent,1.0424084239216795
1924,bike_14441,0.023809523809523808,Model_4,3100,241,Decent,1.1241643063807956
1925,bike_27067,0.023809523809523808,Model_4,2694,137,Decent,0.9107490274158264
1926,bike_21068,0.023809523809523808,Model_4,620,110,Decent,1.715349144829816
1927,bike_2599,0.023809523809523808,Model_4,1125,141,Decent,0.911739674269747
1928,bike_27590,0.023809523809523808,Model_3,1214,95,Bad,0.88895215315074
1929,bike_14072,0.023809523809523808,Model_3,1705,75,Bad,0.9553559704131
1930,bike_27088,0.023809523809523808,Model_4,1863,115,Decent,0.9610094087556268
1931,bike_22941,0.023809523809523808,Model_3,898,186,Bad,0.9079498004858084
1932,bike_449,0.023809523809523808,Model_4,2131,204,Decent,0.9266785036410664
1933,bike_26251,0.023809523809523808,Model_3,553,76,Decent,1.0324193293524648
1934,bike_12052,0.023809523809523808,Model_4,71,23,Decent,1.078261772975477
1935,bike_17029,0.023809523809523808,Model_4,2034,91,Decent,0.7982818910754933
1936,bike_20640,0.023809523809523808,Model_4,801,80,Decent,1.2323679167693975
1937,bike_9398,0.023809523809523808,Model_3,1020,180,Decent,0.8485755817923976
1938,bike_11821,0.023809523809523808,Model_4,618,167,Decent,0.7851553224714592
1939,bike_9062,0.023809523809523808,Model_4,241,15,Good,1.031649691542459
1940,bike_26324,0.023809523809523808,Model_3,239,36,Decent,0.8093279970420453
1941,bike_11885,0.023809523809523808,Model_4,1244,36,Good,0.9128500980821918
1942,bike_20385,0.023809523809523808,Model_4,1986,127,Good,0.9029211501550396
1943,bike_5974,0.023809523809523808,Model_4,530,32,Decent,0.765257432909568
1944,bike_5136,0.619047619047619,Model_2,774,123,Decent,0.7352113322222222
1945,bike_22833,0.023809523809523808,Model_3,655,25,Good,0.9148403809821516
1946,bike_2217,0.023809523809523808,Model_4,191,26,Decent,1.147118538218528
1947,bike_12821,0.023809523809523808,Model_3,596,27,Good,0.9737040925886898
1948,bike_7003,0.619047619047619,Model_2,464,126,Bad,1.0819329425000002
1949,bike_2443,0.023809523809523808,Model_4,14,5,Good,0.9222799922848663
1950,bike_26148,0.023809523809523808,Model_4,763,48,Good,0.908509178060627
1951,bike_2825,0.023809523809523808,Model_4,1923,232,Bad,0.8440291677471636
1952,bike_5713,0.023809523809523808,Model_4,1325,157,Decent,0.8515844945507541
1953,bike_8342,0.023809523809523808,Model_3,283,19,Decent,0.7704052371983614
1954,bike_13543,0.023809523809523808,Model_4,653,109,Decent,0.9925615011652612
1955,bike_1171,0.023809523809523808,Model_4,718,77,Decent,0.8021451868267951
1956,bike_5996,0.023809523809523808,Model_4,585,79,Decent,0.9737760611923996
1957,bike_3477,0.023809523809523808,Model_3,1914,78,Decent,0.8646810385747449
1958,bike_24927,0.023809523809523808,Model_4,1769,183,Decent,0.9336976813224148
1959,bike_21826,0.023809523809523808,Model_4,1181,47,Good,0.9726821695511072
1960,bike_27217,0.023809523809523808,Model_3,414,34,Good,0.86761720317549
1961,bike_14135,0.023809523809523808,Model_4,564,68,Decent,0.8871205423219941
1962,bike_19861,0.023809523809523808,Model_3,983,59,Decent,0.8342082725866338
1963,bike_5906,0.023809523809523808,Model_4,362,33,Decent,1.0015981631062745
1964,bike_13259,0.023809523809523808,Model_4,457,60,Good,1.0231985639161698
1965,bike_26883,0.023809523809523808,Model_4,984,76,Decent,0.9817415189934188
1966,bike_22810,0.023809523809523808,Model_4,291,25,Good,1.123035359367137
1967,bike_6785,0.023809523809523808,Model_4,818,48,Good,0.8293946984848276
1968,bike_7358,0.023809523809523808,Model_4,174,12,Decent,1.0125452472217875
1969,bike_24189,0.023809523809523808,Model_3,347,26,Decent,1.030724418274077
1970,bike_12227,0.023809523809523808,Model_4,437,42,Good,0.9631128648618966
1971,bike_5148,0.023809523809523808,Model_4,1322,98,Good,0.884346602350935
1972,bike_7701,0.023809523809523808,Model_4,427,121,Decent,1.120353087277529
1973,bike_9482,0.023809523809523808,Model_4,246,49,Decent,1.0873953651550443
1974,bike_23512,0.023809523809523808,Model_4,382,51,Decent,0.8974350688842688
1975,bike_7987,0.023809523809523808,Model_4,1896,194,Bad,0.9135305633864098
1976,bike_19851,0.023809523809523808,Model_3,216,18,Decent,0.9316711168924244
1977,bike_6259,0.023809523809523808,Model_3,577,63,Decent,0.8438777093946735
1978,bike_11522,0.023809523809523808,Model_4,535,108,Decent,0.878712607254873
1979,bike_617,0.023809523809523808,Model_4,1060,92,Decent,1.0323223855292472
1980,bike_4456,0.023809523809523808,Model_4,1573,130,Decent,1.018551876741438
1981,bike_5719,0.023809523809523808,Model_4,1212,108,Decent,0.903130806967162
1982,bike_25961,0.619047619047619,Model_2,177,16,Good,0.9962635300641026
1983,bike_15442,0.0,Model_4,991,28,Good,0.982941931570788
1984,bike_15551,0.0,Model_4,697,119,Decent,0.9878878422500346
1985,bike_2436,0.0,Model_4,30,11,Decent,0.9383848545573772
1986,bike_10981,0.0,Model_4,290,10,Good,0.8577060098495212
1987,bike_27176,0.0,Model_3,528,91,Decent,0.8647644729186724
1988,bike_2611,0.0,Model_3,1432,186,Bad,0.8644600903202888
1989,bike_15727,0.0,Model_4,990,85,Decent,0.9354605198947408
1990,bike_14411,0.619047619047619,Model_2,584,98,Decent,0.7876592367021277
1991,bike_619,0.0,Model_4,964,232,Decent,0.8144571379894693
1992,bike_19680,0.0,Model_4,1705,61,Decent,0.9965446776105872
1993,bike_17190,0.0,Model_4,1389,156,Decent,0.7291188785314213
1994,bike_26674,0.0,Model_3,497,62,Bad,0.8844589667477547
1995,bike_7822,0.0,Model_4,769,151,Decent,0.8812992067334633
1996,bike_27080,0.0,Model_3,72,16,Decent,0.8866751880253356
1997,bike_8519,0.0,Model_4,592,53,Decent,1.0350736132444662
1998,bike_26956,0.0,Model_3,1546,130,Decent,0.882889467614238
1999,bike_28435,0.0,Model_4,616,63,Decent,0.9796416696712228
2000,bike_2030,0.0,Model_4,466,34,Bad,1.6118135263157891
2001,bike_13134,0.0,Model_4,822,40,Good,0.8476958148392862
2002,bike_1631,0.0,Model_4,1328,72,Decent,0.9960725541675932
2003,bike_9677,0.619047619047619,Model_2,930,178,Decent,0.8222649095016611
2004,bike_21537,0.0,Model_4,443,30,Decent,1.0357678193951636
2005,bike_19412,0.0,Model_4,1854,159,Decent,0.8868676460603339
2006,bike_24601,0.0,Model_4,994,77,Decent,1.0858411527929102
2007,bike_23042,0.0,Model_4,1007,99,Good,0.666087280924829
2008,bike_14895,0.0,Model_4,1636,48,Good,0.9682270744519792
2009,bike_17757,0.0,Model_3,80,14,Good,0.9370256397097187
2010,bike_13728,0.0,Model_4,1394,174,Decent,0.8093049537181715
2011,bike_17858,0.0,Model_4,727,100,Decent,1.0180677353960812
2012,bike_22160,0.0,Model_4,687,52,Decent,0.8136234208767631
2013,bike_8628,0.0,Model_4,212,39,Decent,0.8696088541305753
2014,bike_1133,0.0,Model_4,658,80,Decent,0.7228007034919836
2015,bike_17381,0.0,Model_4,890,94,Decent,1.0650136215018815
2016,bike_1580,0.0,Model_4,539,89,Decent,0.7190987116292757
2017,bike_13844,0.0,Model_3,223,18,Good,0.926230983781701
2018,bike_8461,0.0,Model_4,673,106,Decent,0.9471736577334928
2019,bike_25736,0.0,Model_4,423,84,Decent,0.8754960436734328
2020,bike_4630,0.0,Model_4,259,21,Decent,0.9024405132796328
2021,bike_15097,0.619047619047619,Model_2,625,44,Good,0.7933509861627908
2022,bike_11340,0.0,Model_4,132,27,Decent,1.0567540619879354
2023,bike_7253,0.0,Model_4,232,33,Decent,0.8964383870258787
2024,bike_15713,0.0,Model_3,543,91,Bad,1.0951855383144684
2025,bike_1179,0.0,Model_3,1846,218,Bad,1.0539926523865473
2026,bike_9851,0.0,Model_4,1752,76,Good,0.952606078891236
2027,bike_19619,0.0,Model_3,420,62,Bad,0.9077121407102732
2028,bike_20572,0.0,Model_4,711,111,Decent,0.8578907161807581
2029,bike_27982,0.0,Model_4,819,40,Decent,0.8762787121227474
2030,bike_2334,0.619047619047619,Model_2,294,94,Decent,1.0815130980575538
2031,bike_10217,0.0,Model_4,1737,481,Bad,0.8419940783929206
2032,bike_2126,0.619047619047619,Model_2,435,104,Decent,1.0579064167532468
2033,bike_2002,0.0,Model_4,593,54,Good,1.0761400828168457
2034,bike_3870,0.0,Model_4,446,33,Decent,1.0144018125479173
2035,bike_4443,0.0,Model_4,588,94,Good,1.0416670370120156
2036,bike_12036,0.619047619047619,Model_2,990,95,Decent,0.6732483589814814
2037,bike_462,0.0,Model_4,1003,177,Decent,0.898238996215052
2038,bike_3308,0.0,Model_4,473,58,Decent,0.8446263114571203
2039,bike_25246,0.0,Model_4,336,49,Decent,0.982794530135575
2040,bike_17586,0.619047619047619,Model_2,1217,120,Decent,1.0223929180802291
2041,bike_1332,0.0,Model_4,895,225,Bad,1.415062870891293
2042,bike_23151,0.0,Model_4,1037,149,Decent,0.9209731965854482
2043,bike_5180,0.0,Model_3,1530,61,Good,0.9361209042600492
2044,bike_12799,0.0,Model_4,1320,175,Decent,0.8567096385796081
2045,bike_15922,0.8809523809523809,Model_1,832,82,Decent,0.729317962734139
2046,bike_15072,0.0,Model_4,1293,153,Bad,0.8734198163196459
2047,bike_24024,0.0,Model_4,1221,159,Decent,1.1002753124491225
